1.22264,1.96277
1.23187,1.96661
1.23975,1.97276
1.24865,1.97734
1.25862,1.97812
1.26759,1.98252
1.27648,1.97795
1.28559,1.9738
1.29333,1.98013
1.3032,1.9785
1.3131,1.97715
1.32227,1.98114
1.33184,1.98404
1.34184,1.98436
1.35115,1.98071
1.35911,1.97467
1.36899,1.97309
1.37828,1.97678
1.385,1.98419
1.39155,1.99175
1.40146,1.99306
1.41105,1.9959
1.41531,2.00495
1.4251,2.00291
1.43288,1.99663
1.44199,1.9925
1.45157,1.99538
1.45687,2.00386
1.46138,2.01278
1.46554,2.02188
1.47489,2.01832
1.48203,2.02532
1.4853,2.03477
1.49038,2.04339
1.49978,2.0468
1.5081,2.05235
1.51078,2.06198
1.51746,2.06942
1.52567,2.07514
1.53189,2.08297
1.53844,2.09052
1.54188,2.09991
1.54545,2.10925
1.55483,2.10579
1.56482,2.10533
1.57405,2.10148
1.58295,2.09693
1.59241,2.09367
1.60241,2.09394
1.60886,2.0863
1.61842,2.08336
1.62799,2.08625
1.63757,2.08337
1.64612,2.07819
1.65609,2.07748
1.665,2.07293
1.67324,2.06726
1.67981,2.05972
1.68661,2.05239
1.69658,2.05315
1.70156,2.04447
1.70615,2.03559
1.71316,2.02846
1.72251,2.032
1.73115,2.02697
1.73764,2.01936
1.74656,2.01485
1.7532,2.00737
1.76221,2.00303
1.769,1.99569
1.77818,1.99967
1.78474,1.99212
1.78853,1.98287
1.79815,1.98561
1.80808,1.9868
1.81692,1.99147
1.82561,1.98651
1.83424,1.99155
1.8426,1.99705
1.85042,1.99081
1.8604,1.99134
1.86664,1.98352
1.87649,1.98181
1.88391,1.9751
1.89232,1.98051
1.90104,1.97561
1.90128,1.98244
1.89842,1.99202
1.89144,1.99918
1.89237,2.0123
1.90048,2.01815
1.90084,2.02814
1.89828,2.0378
1.89571,2.04747
1.89428,2.05737
1.90068,2.06504
1.90078,2.07504
1.90619,2.08346
1.90301,2.09294
1.89987,2.10243
1.90319,2.11186
1.905,2.1217
1.9112,2.12955
1.91557,2.13854
1.92059,2.14719
1.92407,2.15656
1.91948,2.16544
1.9226,2.17494
1.91885,2.18421
1.91746,2.19412
1.92706,2.19693
1.93328,2.20476
1.93926,2.21277
1.94899,2.21507
1.95849,2.21819
1.967,2.22345
1.96907,2.23324
1.97006,2.24319
1.97235,2.25292
1.97622,2.26214
1.98321,2.26929
1.9901,2.27654
2,2.27794
2.00763,2.2844
2.01709,2.28764
2.02427,2.29461
2.03118,2.30183
2.03603,2.31058
2.04043,2.31955
2.04603,2.32784
2.04703,2.33779
2.04503,2.34759
2.04409,2.35754
2.04097,2.36704
2.04332,2.37676
2.05104,2.38313
2.06031,2.38686
2.05848,2.3967
2.06201,2.40605
2.0607,2.41597
2.06324,2.42564
2.07004,2.43297
2.06609,2.44215
2.07239,2.44991
2.07065,2.45976
2.06926,2.46966
2.07044,2.47959
2.06437,2.48754
2.06464,2.49753
2.06804,2.50694
2.07557,2.51352
2.07937,2.52277
2.07775,2.53263
2.07899,2.54256
2.08276,2.55182
2.09195,2.55576
2.09665,2.56459
2.10324,2.57211
2.10585,2.58177
2.10233,2.59113
2.10755,2.59966
2.11546,2.60579
2.12258,2.61281
2.12704,2.62176
2.13333,2.62953
2.14202,2.63448
2.14768,2.64273
2.15201,2.65174
2.15575,2.66101
2.1546,2.67095
2.15112,2.68032
2.15502,2.68953
2.16153,2.69712
2.16401,2.70681
2.16559,2.71669
2.16908,2.72606
2.16009,2.73043
2.1515,2.73555
2.15034,2.74549
2.15067,2.75548
2.1504,2.76548
2.1535,2.77499
2.15494,2.78488
2.15228,2.79452
2.15116,2.80446
2.15007,2.8144
2.15397,2.82361
2.15179,2.83336
2.15349,2.84322
2.16011,2.85071
2.1668,2.85814
2.16346,2.86756
2.17011,2.87503
2.17429,2.88411
2.17763,2.89354
2.18472,2.90059
2.18608,2.9105
2.17825,2.91673
2.17828,2.92673
2.18307,2.93551
2.17919,2.94473
2.18164,2.95442
2.18422,2.96409
2.18453,2.97408
2.19448,2.97506
2.19365,2.98503
2.19621,2.9947
2.20261,3.00237
2.20755,3.01107
2.21221,3.01992
2.21781,3.0282
2.22126,3.03759
2.22652,3.0461
2.23033,3.05534
2.23545,3.06393
2.24361,3.0697
2.25052,3.07693
2.25399,3.08631
2.25388,3.09631
2.25178,3.10609
2.25123,3.11607
2.25288,3.12594
2.2533,3.13593
2.25433,3.14587
2.25384,3.15586
2.2535,3.16585
2.25305,3.17584
2.25614,3.18536
2.25872,3.19502
2.26038,3.20488
2.26072,3.21487
2.26027,3.22486
2.25297,3.2317
2.25267,3.24169
2.25225,3.25168
2.24226,3.25184
2.23308,3.25583
2.22351,3.25293
2.21369,3.25481
2.20388,3.25677
2.20354,3.26676
2.20409,3.27675
2.20799,3.28596
2.20938,3.29586
2.20926,3.30586
2.21534,3.3138
2.21527,3.3238
2.21929,3.33295
2.22068,3.34286
2.22185,3.35279
2.23038,3.358
2.22617,3.36707
2.22612,3.37707
2.22744,3.38699
2.21966,3.39327
2.2202,3.40325
2.22072,3.41324
2.22054,3.42324
2.2211,3.43322
2.2232,3.443
2.21712,3.45094
2.2147,3.46064
2.218,3.47008
2.22276,3.47888
2.22365,3.48884
2.22278,3.4988
2.22125,3.50869
2.22523,3.51786
2.22739,3.52762
2.22939,3.53742
2.23172,3.54715
2.23254,3.55711
2.23257,3.56711
2.23032,3.57686
2.2262,3.58597
2.22796,3.59581
2.2319,3.605
2.23193,3.615
2.23329,3.62491
2.2329,3.6349
2.23416,3.64482
2.2351,3.65478
2.23517,3.66478
2.23298,3.67454
2.23991,3.68175
2.24115,3.69167
2.23782,3.7011
2.23791,3.7111
2.23612,3.72094
2.23624,3.73094
2.23679,3.74093
2.23667,3.75092
2.23697,3.76092
2.23502,3.77073
2.23786,3.78032
2.23978,3.79013
2.23993,3.80013
2.24164,3.80998
2.24185,3.81998
2.24241,3.82996
2.24259,3.83996
2.2417,3.84992
2.24086,3.85989
2.24044,3.86988
2.23801,3.87958
2.22807,3.88058
2.2283,3.89058
2.22603,3.90032
2.22087,3.90888
2.21323,3.91534
2.21306,3.92534
2.21255,3.93532
2.20988,3.94496
2.21495,3.95359
2.21593,3.96354
2.21362,3.97327
2.2103,3.9827
2.20887,3.9926
2.2076,4.00252
2.2052,4.01222
2.20821,4.02176
2.20228,4.02981
2.20093,4.03972
2.19857,4.04944
2.19028,4.05503
2.18313,4.06202
2.18399,4.07199
2.18206,4.0818
2.18109,4.09175
2.17877,4.10148
2.16933,4.10478
2.16789,4.11467
2.1625,4.1231
2.15256,4.12424
2.1465,4.1322
2.15289,4.13989
2.1469,4.14789
2.1445,4.1576
2.14093,4.16694
2.13334,4.17345
2.12593,4.18017
2.11988,4.18813
2.11891,4.19808
2.11743,4.20797
2.10969,4.21431
2.10702,4.22395
2.10331,4.23323
2.09916,4.24233
2.0946,4.25123
2.08852,4.25917
2.08473,4.26842
2.07518,4.27139
2.0712,4.28057
2.06749,4.28985
2.06388,4.29918
2.05635,4.30575
2.04686,4.30259
2.04351,4.31201
2.03625,4.31889
2.02685,4.3223
2.0218,4.33093
2.01348,4.33647
2.00565,4.34269
2.00295,4.35231
1.99528,4.35874
1.99096,4.36775
1.98791,4.37728
1.98451,4.38668
1.9767,4.39293
1.97178,4.40163
1.96337,4.40704
1.95897,4.41602
1.95006,4.42056
1.9401,4.41969
1.93594,4.42879
1.93006,4.43688
1.9228,4.44375
1.91292,4.4422
1.90813,4.45098
1.89847,4.45357
1.88862,4.45188
1.88289,4.46007
1.8729,4.46056
1.86308,4.45864
1.85824,4.46739
1.84976,4.47269
1.84308,4.48013
1.83788,4.48868
1.8309,4.49584
1.82379,4.50287
1.81837,4.51127
1.81185,4.51886
1.80564,4.52669
1.79959,4.53465
1.78966,4.5359
1.78002,4.53326
1.77308,4.54046
1.76441,4.53548
1.75494,4.53868
1.74538,4.54164
1.73815,4.54855
1.73024,4.55466
1.72422,4.56265
1.71422,4.56251
1.71352,4.57249
1.70651,4.57962
1.69949,4.58674
1.69458,4.59545
1.68543,4.59949
1.67543,4.59964
1.6684,4.60675
1.6642,4.61583
1.65785,4.62355
1.64812,4.62123
1.64174,4.62892
1.63209,4.62629
1.6263,4.63444
1.6167,4.63723
1.60906,4.63078
1.60069,4.63626
1.59092,4.63839
1.58306,4.64458
1.57307,4.64415
1.56631,4.65152
1.55635,4.65232
1.5491,4.65921
1.54038,4.6641
1.53178,4.659
1.5218,4.65838
1.51184,4.65746
1.50513,4.65005
1.49812,4.64292
1.48865,4.6397
1.47885,4.6417
1.47634,4.65138
1.46858,4.65769
1.46039,4.65197
1.45197,4.65737
1.44468,4.66421
1.43525,4.66756
1.42547,4.66548
1.4155,4.66627
1.4059,4.66908
1.40088,4.66043
1.39221,4.66542
1.3827,4.66851
1.37337,4.67211
1.36353,4.6739
1.35366,4.67229
1.34523,4.67766
1.33868,4.68521
1.32887,4.68718
1.32138,4.6938
1.3129,4.69909
1.30294,4.69997
1.29428,4.70499
1.28434,4.70397
1.27458,4.70176
1.26756,4.69465
1.25817,4.69811
1.24824,4.69699
1.23904,4.70091
1.22913,4.70228
1.21983,4.70595
1.21008,4.70817
1.20176,4.71372
1.19223,4.71673
1.18241,4.71863
1.17261,4.72064
1.16267,4.71959
1.15387,4.72433
1.14393,4.72317
1.13397,4.72232
1.1261,4.72848
1.11703,4.73269
1.10703,4.73251
1.09766,4.72902
1.08779,4.7274
1.07779,4.72712
1.06817,4.72984
1.05843,4.73211
1.04845,4.73151
1.04626,4.74127
1.03632,4.74235
1.02734,4.73795
1.01736,4.73728
1.00741,4.73633
0.997611,4.73833
0.988274,4.74191
0.978296,4.74258
0.968934,4.74609
0.960833,4.75195
0.951671,4.75596
0.941864,4.75792
0.931888,4.75723
0.922268,4.75996
0.915796,4.76758
0.905926,4.76919
0.899567,4.76148
0.89412,4.75309
0.884287,4.75491
0.874289,4.7551
0.864291,4.75492
0.85431,4.75554
0.848399,4.74748
0.838402,4.7477
0.828491,4.74903
0.818567,4.7478
0.813268,4.75628
0.803335,4.75743
0.793369,4.75826
0.788194,4.7497
0.779256,4.74522
0.769675,4.74808
0.759811,4.74644
0.749926,4.74796
0.740271,4.75056
0.730428,4.74879
0.720439,4.74926
0.711648,4.7445
0.70177,4.74294
0.69178,4.7434
0.681906,4.74181
0.672486,4.73846
0.662774,4.74084
0.652774,4.74084
0.643002,4.73871
0.633071,4.73754
0.623158,4.73623
0.613166,4.73665
0.603188,4.73598
0.593741,4.7327
0.584283,4.72946
0.574395,4.72797
0.564395,4.72787
0.554434,4.72875
0.554464,4.73875
0.549655,4.74752
0.549679,4.75752
0.551632,4.76732
0.551669,4.77732
0.547184,4.78626
0.54721,4.79626
0.545044,4.80602
0.545085,4.81602
0.536451,4.82107
0.536481,4.83107
0.529398,4.83813
0.529429,4.84813
0.52559,4.85736
0.525613,4.86736
0.519643,4.87538
0.519653,4.88538
0.517269,4.8951
0.517273,4.9051
0.5116,4.91333
0.511597,4.92333
0.508238,4.93275
0.508236,4.94275
0.501401,4.95005
0.501386,4.96005
0.500762,4.97003
0.50076,4.98003
0.499997,4.99
0.5,5
